AAAAMMJJHH,type
2023-03-13 16:28:26,R
2023-03-14 08:14:08,S
2023-03-14 11:08:33,S
2023-03-15 05:25:21,S
2023-03-15 05:44:42,S
2023-03-15 09:07:44,S
2023-03-15 12:34:43,S
2023-03-15 15:06:34,S
2023-03-16 04:06:47,S
2023-03-16 04:09:45,S
2023-03-16 09:03:49,S
2023-03-16 10:42:06,S
2023-03-16 16:24:17,S
2023-03-17 09:01:58,S
2023-03-17 10:54:29,S
2023-03-17 11:10:11,S
2023-03-17 18:27:59,S
2023-03-17 18:37:58,S
2023-03-18 00:09:18,S
2023-03-18 12:17:14,S
2023-03-19 00:24:53,S
2023-03-19 02:05:10,S
2023-03-19 06:49:46,S
2023-03-20 05:00:24,S
2023-03-20 06:03:05,R
2023-03-20 09:05:01,S
2023-03-20 12:59:59,S
2023-03-20 15:05:09,S
2023-03-21 10:55:41,S
2023-03-21 11:07:39,S
2023-03-21 16:55:48,S
2023-03-21 17:34:31,S
2023-03-22 09:04:40,S
2023-03-22 11:00:55,S
2023-03-22 14:51:11,S
2023-03-22 20:16:14,S
2023-03-22 20:54:36,S
2023-03-22 21:54:39,S
2023-03-23 01:46:14,S
2023-03-23 06:27:58,S
2023-03-23 10:36:45,S
2023-03-23 10:48:46,S
2023-03-23 17:43:44,S
2023-03-23 22:26:31,S
2023-03-24 14:45:38,R
2023-03-25 05:28:24,R
2023-03-25 05:29:06,S
2023-03-25 17:52:55,R
2023-03-25 19:20:21,S
2023-03-26 03:27:26,S
2023-03-27 17:21:54,S
2023-03-27 22:38:29,R
2023-03-27 23:46:58,S
2023-03-27 23:47:13,S
2023-03-28 03:37:44,S
2023-03-28 08:14:46,S
2023-03-28 09:31:06,S
2023-03-28 13:36:34,S
2023-03-28 16:09:56,S
2023-03-28 21:07:12,S
2023-03-28 21:54:36,S
2023-03-29 12:59:47,S
2023-03-29 14:06:43,S
2023-03-30 10:17:35,S
2023-03-30 10:36:11,S
2023-03-30 20:28:03,S
2023-03-30 20:29:23,S
2023-03-31 07:55:44,S
2023-03-31 08:10:01,S
2023-03-31 16:08:55,S
2023-03-31 17:15:16,S
2023-03-31 21:24:51,S
2023-04-01 08:27:48,S
2023-04-01 10:56:53,S
2023-04-01 10:57:12,S
2023-04-01 18:29:48,S
2023-04-01 23:09:56,S
2023-04-02 10:12:57,S
2023-04-02 13:17:33,S
2023-04-02 18:23:05,S
2023-04-02 20:16:45,R
2023-04-03 03:18:54,S
2023-04-03 08:05:30,S
2023-04-03 14:06:45,S
2023-04-03 15:12:41,S
2023-04-04 02:31:05,S
2023-04-04 03:10:25,S
2023-04-04 13:07:13,R
2023-04-05 01:40:10,S
2023-04-05 06:57:45,S
2023-04-05 12:13:38,S
2023-04-06 11:04:25,S
2023-04-06 14:06:02,S
2023-04-07 02:34:51,R
2023-04-07 13:45:12,S
2023-04-07 21:28:51,S
2023-04-08 05:43:17,S
2023-04-08 11:58:49,S
2023-04-08 22:01:50,S
2023-04-09 20:40:12,S
2023-04-09 21:19:30,S
2023-04-10 11:43:46,S
2023-04-10 13:54:46,S
2023-04-10 13:55:21,S
2023-04-10 13:59:42,S
2023-04-10 14:00:03,S
2023-04-11 00:17:42,S
2023-04-11 00:46:35,S
2023-04-11 09:57:27,S
2023-04-11 18:36:37,S
2023-04-11 21:32:00,S
2023-04-12 09:54:37,S
2023-04-12 15:32:35,S
2023-04-13 01:21:30,S
2023-04-13 09:59:27,S
2023-04-13 10:41:24,S
2023-04-13 11:02:36,R
2023-04-13 22:12:56,S
2023-04-14 04:00:44,S
2023-04-14 08:00:05,S
2023-04-14 10:13:04,S
2023-04-15 22:12:52,S
2023-04-16 04:50:26,S
2023-04-17 06:57:46,S
2023-04-17 10:02:19,S
2023-04-17 13:30:05,S
2023-04-17 15:10:21,S
2023-04-17 19:04:08,S
2023-04-17 19:05:52,S
2023-04-17 19:55:16,S
2023-04-17 20:15:26,S
2023-04-17 20:37:43,S
2023-04-18 01:26:35,S
2023-04-18 02:52:44,S
2023-04-18 04:50:48,S
2023-04-18 06:40:21,S
2023-04-18 09:53:54,S
2023-04-19 08:23:36,S
2023-04-19 16:56:46,S
2023-04-20 06:14:37,S
2023-04-20 07:17:23,S
2023-04-20 09:55:13,S
2023-04-20 10:01:43,S
2023-04-20 10:19:05,S
2023-04-20 10:19:47,S
2023-04-20 14:04:25,S
2023-04-21 22:22:55,S
2023-04-23 10:40:56,S
2023-04-24 01:02:50,S
2023-04-24 08:17:55,S
2023-04-24 09:18:31,S
2023-04-24 20:14:06,S
2023-04-25 06:29:17,S
2023-04-25 08:39:12,S
2023-04-25 14:08:14,S
2023-04-25 22:23:16,S
2023-04-26 12:45:11,S
2023-04-26 14:30:45,S
2023-04-26 20:04:36,S
2023-04-27 08:04:30,S
2023-04-27 09:18:49,S
2023-04-27 14:07:23,S
2023-04-27 19:56:02,S
2023-04-28 01:21:16,S
2023-04-28 03:33:12,S
2023-04-28 08:01:14,S
2023-04-29 04:04:50,S
2023-04-29 18:16:00,S
2023-04-30 06:07:58,S
2023-04-30 14:05:22,S
2023-05-01 02:43:37,S
2023-05-01 03:35:30,S
2023-05-01 03:51:24,S
2023-05-01 07:01:27,S
2023-05-02 01:31:36,S
2023-05-02 12:00:50,S
2023-05-02 14:07:28,S
2023-05-03 03:14:43,S
2023-05-03 08:36:35,S
2023-05-03 09:59:44,S
2023-05-03 14:08:11,S
2023-05-04 09:52:10,S
2023-05-04 11:33:07,S
2023-05-05 08:20:01,S
2023-05-05 10:07:00,S
2023-05-05 13:52:03,S
2023-05-05 17:59:47,S
2023-05-05 21:34:32,S
2023-05-06 20:28:48,S
2023-05-08 18:55:58,S
2023-05-09 11:04:20,S
2023-05-10 11:01:01,S
2023-05-10 14:05:54,S
2023-05-10 16:21:29,S
2023-05-11 07:23:52,S
2023-05-11 09:48:46,S
2023-05-12 09:45:40,S
2023-05-12 13:51:52,S
2023-05-13 07:29:32,S
2023-05-13 16:16:02,S
2023-05-13 21:51:02,S
2023-05-14 03:55:23,S
2023-05-14 06:17:32,S
2023-05-15 11:38:34,S
2023-05-16 03:40:46,S
2023-05-16 06:24:39,S
2023-05-16 07:33:13,S
2023-05-16 17:39:28,S
2023-05-16 18:17:00,S
2023-05-17 12:18:30,S
2023-05-17 14:04:59,S
2023-05-17 22:48:22,S
2023-05-17 23:14:03,S
2023-05-18 05:55:05,S
2023-05-18 06:24:48,S
2023-05-18 12:17:21,S
2023-05-19 02:48:59,S
2023-05-19 03:17:05,S
2023-05-20 02:10:59,S
2023-05-20 02:29:59,S
2023-05-20 19:37:38,S
2023-05-22 09:55:46,S
2023-05-22 12:09:01,S
2023-05-22 13:56:25,S
2023-05-23 04:13:26,S
2023-05-23 10:07:48,S
2023-05-23 11:55:26,S
2023-05-24 15:30:03,S
2023-05-24 16:05:43,S
2023-05-24 16:08:04,S
2023-05-24 17:24:57,S
2023-05-24 17:26:44,S
2023-05-25 08:22:43,S
2023-05-25 08:57:58,S
2023-05-25 09:54:49,S
2023-05-25 22:24:35,S
2023-05-25 23:43:39,S
2023-05-26 08:03:54,S
2023-05-26 08:19:51,S
2023-05-26 08:51:26,S
2023-05-26 09:28:32,S
2023-05-27 17:43:17,S
2023-05-28 05:58:20,S
2023-05-28 10:12:06,S
2023-05-29 10:24:35,S
2023-05-29 16:30:27,S
2023-05-29 16:48:14,S
2023-05-29 19:17:08,S
2023-05-30 09:18:33,S
2023-05-30 11:05:26,S
2023-05-30 14:09:58,S
2023-05-30 14:13:42,S
2023-05-30 14:40:44,S
2023-05-30 23:35:53,S
2023-05-30 23:36:14,S
2023-05-31 08:14:54,S
2023-05-31 08:19:57,S
2023-05-31 08:52:08,S
2023-05-31 10:14:51,S
2023-05-31 20:17:25,S
2023-06-01 08:15:24,S
2023-06-01 09:26:00,S
2023-06-01 10:23:11,S
2023-06-01 11:54:12,S
2023-06-01 12:49:21,S
2023-06-01 17:08:41,S
2023-06-04 12:16:01,S
2023-06-04 12:33:54,S
2023-06-05 08:38:03,S
2023-06-05 21:41:54,S
2023-06-06 02:36:51,R
2023-06-06 08:20:09,S
2023-06-06 10:16:06,S
2023-06-06 23:21:12,S
2023-06-06 23:38:47,S
2023-06-06 23:39:51,S
2023-06-07 08:46:58,S
2023-06-07 13:35:26,S
2023-06-08 09:52:25,S
2023-06-09 01:52:25,S
2023-06-09 14:49:56,S
2023-06-10 09:31:03,S
2023-06-11 01:52:42,S
2023-06-11 10:07:04,S
2023-06-12 04:46:09,S
2023-06-12 06:16:33,S
2023-06-12 09:51:28,S
2023-06-12 16:23:38,S
2023-06-12 23:25:14,S
2023-06-14 07:55:45,S
2023-06-14 08:41:05,S
2023-06-15 10:01:07,S
2023-06-15 11:49:47,S
2023-06-15 18:26:17,S
2023-06-16 08:00:32,S
2023-06-16 16:39:40,S
2023-06-17 02:28:16,S
2023-06-17 07:17:25,S
2023-06-17 07:33:01,S
2023-06-17 18:41:46,S
2023-06-17 22:25:05,S
2023-06-18 10:18:57,S
2023-06-18 15:41:59,S
2023-06-19 08:27:39,S
2023-06-19 14:01:25,S
2023-06-21 08:30:17,S
2023-06-21 15:35:45,S
2023-06-22 20:46:10,S
2023-06-22 22:20:24,S
2023-06-23 17:50:59,S
2023-06-23 18:46:26,S
2023-06-24 11:50:21,S
2023-06-25 05:03:28,S
2023-06-25 06:19:40,S
2023-06-25 12:29:55,S
2023-06-25 12:33:17,S
2023-06-25 13:01:36,S
2023-06-25 13:22:08,S
2023-06-25 13:35:55,S
2023-06-25 21:35:03,S
2023-06-25 21:40:37,S
2023-06-25 22:25:31,S
2023-06-26 10:08:59,S
2023-06-27 10:19:16,S
2023-06-27 10:19:27,S
2023-06-27 10:19:44,S
2023-06-27 23:49:53,S
2023-06-28 10:01:30,S
2023-06-28 10:20:51,S
2023-06-29 10:04:29,S
2023-06-29 15:30:39,S
2023-06-29 15:58:10,S
2023-06-30 03:56:36,S
2023-06-30 07:40:21,S
2023-06-30 09:15:31,S
2023-06-30 16:43:33,S
2023-06-30 17:20:41,S
2023-07-01 09:27:05,S
2023-07-01 14:48:55,S
2023-07-02 10:47:15,S
2023-07-02 23:11:27,S
2023-07-02 23:37:37,S
2023-07-03 20:08:06,S
2023-07-04 11:50:05,S
2023-07-06 09:53:51,S
2023-07-09 03:56:35,S
2023-07-09 05:24:02,S
2023-07-09 05:24:22,S
2023-07-09 14:21:37,S
2023-07-09 19:03:24,R
2023-07-09 22:06:19,S
2023-07-10 00:18:15,S
2023-07-10 13:06:19,S
2023-07-11 01:49:43,S
2023-07-11 23:12:09,S
2023-07-12 08:16:03,S
2023-07-12 16:36:26,S
2023-07-13 08:35:26,S
2023-07-14 14:44:24,S
2023-07-15 11:07:34,S
2023-07-16 07:00:31,S
2023-07-16 12:28:43,S
2023-07-16 14:56:13,S
2023-07-16 20:55:16,S
2023-07-17 01:05:53,S
2023-07-17 01:31:56,S
2023-07-19 04:47:11,S
2023-07-19 09:11:55,S
2023-07-19 15:31:04,S
2023-07-19 18:43:24,S
2023-07-20 03:56:05,S
2023-07-20 05:14:08,S
2023-07-20 12:08:10,S
2023-07-21 06:54:39,S
2023-07-21 08:07:07,S
2023-07-22 04:46:45,S
2023-07-23 01:36:26,S
2023-07-24 18:21:09,S
2023-07-25 22:32:10,S
2023-07-26 00:20:16,S
2023-07-26 10:05:39,S
2023-07-26 13:04:18,S
2023-07-26 22:22:10,S
2023-07-27 08:14:41,S
2023-07-28 17:39:18,S
2023-07-28 19:35:52,S
2023-07-29 02:10:15,S
2023-07-29 12:34:12,S
2023-07-29 17:35:57,S
2023-07-29 17:37:06,S
2023-07-30 02:26:39,S
2023-07-31 14:40:10,S
2023-07-31 21:01:38,S
2023-08-02 01:51:52,S
2023-08-02 02:14:25,S
2023-08-02 07:57:44,S
2023-08-03 10:20:44,S
2023-08-03 19:45:56,S
2023-08-05 04:34:22,S
2023-08-05 05:34:18,S
2023-08-05 16:10:13,S
2023-08-06 00:41:11,S
2023-08-06 13:31:52,S
2023-08-07 23:33:22,S
2023-08-08 00:56:27,S
2023-08-08 13:20:46,S
2023-08-09 16:14:57,S
2023-08-10 09:31:06,S
2023-08-10 10:00:50,S
2023-08-10 23:06:26,S
2023-08-11 00:27:15,S
2023-08-11 03:15:09,S
2023-08-11 08:15:05,S
2023-08-12 17:03:33,S
2023-08-13 01:01:36,R
2023-08-13 08:41:57,S
2023-08-13 10:56:00,S
2023-08-13 18:27:09,S
2023-08-13 18:28:20,S
2023-08-15 07:58:14,S
2023-08-16 01:44:17,S
2023-08-16 04:28:13,S
2023-08-16 13:06:55,S
2023-08-17 10:28:23,S
2023-08-17 21:11:23,S
2023-08-19 05:54:44,R
2023-08-19 06:14:53,S
2023-08-19 15:14:31,S
2023-08-20 14:43:18,S
2023-08-20 20:23:17,S
2023-08-20 22:50:16,S
2023-08-21 21:26:01,R
2023-08-22 08:10:32,S
2023-08-22 10:18:33,S
2023-08-22 12:33:48,S
2023-08-22 15:34:09,S
2023-08-22 18:17:08,S
2023-08-23 00:48:41,S
2023-08-23 08:25:04,S
2023-08-24 10:11:26,S
2023-08-25 01:11:45,S
2023-08-25 08:04:26,S
2023-08-25 11:58:03,S
2023-08-26 00:52:08,S
2023-08-26 00:52:23,S
2023-08-26 09:54:53,S
2023-08-26 18:05:54,S
2023-08-27 20:33:16,S
2023-08-27 21:27:17,S
2023-08-28 08:26:59,S
2023-08-28 11:47:32,S
2023-08-28 17:34:57,S
2023-08-28 17:43:14,S
2023-08-28 19:34:31,S
2023-08-28 20:13:05,S
2023-08-29 12:29:08,S
2023-08-30 16:24:28,S
2023-08-30 16:25:10,S
2023-08-31 09:16:57,S
2023-08-31 15:58:44,S
2023-09-01 21:01:55,S
2023-09-02 00:20:01,S
2023-09-04 08:11:32,S
2023-09-06 09:10:07,S
2023-09-07 04:44:58,S
2023-09-08 14:37:48,S
2023-09-08 22:15:15,S
2023-09-09 01:48:31,S
2023-09-09 06:17:06,S
2023-09-09 07:30:15,S
2023-09-09 22:38:03,S
2023-09-10 00:44:58,S
2023-09-10 21:50:09,S
2023-09-12 04:16:34,S
2023-09-12 09:55:07,S
2023-09-13 07:52:03,S
2023-09-13 08:01:54,S
2023-09-13 08:39:43,S
2023-09-13 22:08:12,S
2023-09-14 05:30:37,S
2023-09-14 19:56:53,S
2023-09-16 21:12:24,S
2023-09-17 01:26:03,S
2023-09-18 02:39:13,S
2023-09-18 03:11:23,S
2023-09-18 09:00:39,S
2023-09-18 15:38:47,S
2023-09-18 20:04:05,S
2023-09-19 09:53:17,S
2023-09-19 18:19:14,S
2023-09-20 16:15:28,R
2023-09-20 23:57:17,S
2023-09-21 10:05:02,S
2023-09-21 14:45:09,S
2023-09-21 21:31:05,S
2023-09-22 01:27:55,S
2023-09-22 07:58:40,S
2023-09-22 09:52:53,S
2023-09-22 09:53:07,S
2023-09-22 12:27:59,S
2023-09-22 15:17:47,S
2023-09-22 16:39:09,S
2023-09-22 22:57:09,S
2023-09-22 23:44:45,S
2023-09-23 02:27:36,S
2023-09-23 02:30:23,S
2023-09-23 09:52:13,S
2023-09-23 12:46:25,S
2023-09-23 16:37:43,S
2023-09-23 17:03:44,S
2023-09-23 17:05:21,R
2023-09-24 04:12:07,S
2023-09-24 05:07:51,S
2023-09-24 22:31:32,S
2023-09-25 10:03:48,S
2023-09-26 20:57:16,S
2023-09-27 06:57:48,S
2023-09-27 21:34:54,S
2023-09-28 10:04:26,S
2023-09-28 12:28:54,S
2023-09-28 14:59:55,S
2023-09-28 17:52:41,S
2023-09-29 09:14:45,S
2023-09-29 14:11:18,S
2023-09-30 03:06:28,S
2023-09-30 03:48:01,S
2023-09-30 03:58:22,S
2023-09-30 07:05:49,S
2023-09-30 12:50:26,S
2023-09-30 17:25:22,S
2023-09-30 17:45:34,S
2023-09-30 17:46:37,S
2023-09-30 18:32:35,S
2023-09-30 18:53:00,S
2023-09-30 19:01:03,S
2023-09-30 21:42:54,S
2023-10-01 00:25:22,S
2023-10-02 03:05:07,R
2023-10-02 08:31:49,S
2023-10-02 23:03:05,S
2023-10-03 02:23:50,S
2023-10-03 09:31:09,S
2023-10-03 09:55:52,S
2023-10-04 07:08:13,S
2023-10-04 07:56:43,S
2023-10-04 09:59:15,S
2023-10-04 18:34:41,S
2023-10-04 21:21:37,S
2023-10-05 01:48:12,S
2023-10-05 02:30:34,S
2023-10-05 08:12:28,S
2023-10-05 08:44:14,S
2023-10-05 09:16:07,R
2023-10-06 03:56:16,S
2023-10-06 04:01:47,S
2023-10-06 05:56:16,R
2023-10-06 08:17:00,S
2023-10-06 09:56:18,R
2023-10-06 09:59:49,S
2023-10-07 02:38:38,S
2023-10-07 06:10:09,S
2023-10-07 19:18:32,S
2023-10-07 19:37:57,S
2023-10-07 20:23:58,S
2023-10-07 20:32:07,S
2023-10-07 20:32:49,S
2023-10-07 20:39:42,S
2023-10-08 02:30:16,S
2023-10-08 03:48:48,S
2023-10-08 12:37:08,S
2023-10-08 16:41:02,S
2023-10-09 01:39:38,S
2023-10-09 18:25:54,S
2023-10-10 09:51:57,S
2023-10-11 18:18:00,S
2023-10-11 18:47:28,S
2023-10-12 04:05:29,R
2023-10-12 10:24:38,S
2023-10-13 00:23:58,S
2023-10-13 05:12:43,R
2023-10-13 07:26:07,R
2023-10-13 17:34:53,S
2023-10-14 06:54:28,S
2023-10-14 10:51:24,S
2023-10-15 01:07:25,S
2023-10-15 01:35:21,S
2023-10-15 02:08:42,S
2023-10-15 02:12:00,S
2023-10-15 03:44:08,S
2023-10-15 04:27:25,S
2023-10-15 06:49:04,S
2023-10-15 09:05:20,S
2023-10-16 01:34:55,S
2023-10-16 02:57:41,S
2023-10-16 09:22:24,S
2023-10-17 00:28:27,S
2023-10-17 05:18:05,S
2023-10-17 08:09:12,S
2023-10-17 09:48:39,R
2023-10-17 09:59:56,S
2023-10-17 11:38:08,S
2023-10-17 12:18:55,S
2023-10-17 16:46:19,S
2023-10-20 05:37:20,S
2023-10-20 05:52:48,S
2023-10-20 08:23:30,S
2023-10-20 09:03:57,S
2023-10-20 09:54:42,S
2023-10-20 10:38:06,R
2023-10-20 14:02:35,S
2023-10-20 23:39:30,S
2023-10-21 00:46:20,S
2023-10-21 14:12:36,S
2023-10-21 16:50:14,S
2023-10-22 02:04:48,S
2023-10-22 17:23:15,S
2023-10-23 07:39:15,S
2023-10-23 10:07:42,R
2023-10-24 02:56:48,S
2023-10-24 09:22:55,R
2023-10-24 13:11:07,S
2023-10-24 21:38:24,S
2023-10-25 07:54:11,S
2023-10-25 08:15:27,S
2023-10-25 13:46:38,S
2023-10-25 22:25:16,S
2023-10-26 10:55:54,S
2023-10-27 00:09:06,S
2023-10-27 01:58:30,S
2023-10-27 06:27:06,S
2023-10-28 10:14:40,S
2023-10-28 15:30:25,S
2023-10-29 04:51:52,S
2023-10-29 11:27:31,S
2023-10-30 05:26:51,S
2023-10-30 07:29:18,S
2023-10-30 09:08:04,S
2023-10-30 18:53:39,S
2023-10-31 09:53:29,S
2023-10-31 11:29:50,S
2023-10-31 20:10:35,S
2023-10-31 22:35:29,S
2023-10-31 22:43:37,R
2023-10-31 22:47:38,S
2023-10-31 22:48:34,R
2023-10-31 22:53:04,S
2023-10-31 22:56:17,S
2023-10-31 23:05:17,S
2023-11-01 00:09:39,S
2023-11-01 00:14:34,S
2023-11-01 00:45:11,S
2023-11-01 00:55:58,S
2023-11-01 00:56:54,S
2023-11-01 00:57:36,S
2023-11-01 01:11:26,S
2023-11-01 21:23:29,S
2023-11-01 23:59:34,S
2023-11-02 09:14:48,S
2023-11-02 22:22:00,S
2023-11-03 02:39:38,S
2023-11-03 02:47:47,S
2023-11-03 06:04:55,S
2023-11-03 13:03:06,S
2023-11-03 17:20:57,S
2023-11-03 18:13:07,S
2023-11-04 06:48:51,S
2023-11-04 10:11:45,S
2023-11-04 21:20:47,S
2023-11-04 22:01:04,S
2023-11-05 03:01:26,S
2023-11-05 10:24:51,S
2023-11-05 14:01:59,S
2023-11-06 02:33:16,S
2023-11-06 11:24:41,S
2023-11-07 10:07:52,S
2023-11-07 10:54:19,S
2023-11-07 16:16:34,S
2023-11-08 08:28:59,S
2023-11-08 10:06:03,S
2023-11-09 11:04:43,S
2023-11-09 14:31:36,S
2023-11-09 20:38:15,S
2023-11-10 02:21:13,S
2023-11-10 09:46:12,S
2023-11-10 10:01:31,S
2023-11-10 10:22:25,S
2023-11-10 13:15:33,S
2023-11-10 15:43:17,S
2023-11-10 21:02:43,S
2023-11-11 06:25:21,R
2023-11-11 09:32:20,S
2023-11-12 04:29:10,S
2023-11-13 09:18:35,S
2023-11-13 09:24:17,S
2023-11-13 10:09:15,S
2023-11-13 11:15:18,S
2023-11-14 06:20:41,S
2023-11-14 11:02:41,S
2023-11-14 16:19:21,S
2023-11-14 22:45:49,R
2023-11-15 09:58:23,S
2023-11-15 10:22:29,S
2023-11-15 10:54:52,S
2023-11-15 21:31:35,S
2023-11-16 05:42:07,S
2023-11-16 10:00:58,S
2023-11-16 11:10:30,S
2023-11-17 10:40:10,S
2023-11-17 21:25:03,S
2023-11-17 22:19:18,S
2023-11-18 20:33:35,S
2023-11-18 20:39:17,S
2023-11-18 20:40:44,S
2023-11-18 20:41:48,S
2023-11-18 21:22:29,R
2023-11-18 21:36:43,R
2023-11-18 22:03:50,S
2023-11-19 03:54:40,S
2023-11-19 18:10:09,R
2023-11-19 19:16:13,S
2023-11-19 19:27:40,S
2023-11-19 20:01:52,S
2023-11-19 20:40:10,S
2023-11-19 21:14:05,S
2023-11-20 03:53:20,S
2023-11-20 06:48:24,S
2023-11-20 10:01:29,S
2023-11-20 12:31:09,S
2023-11-21 03:13:44,S
2023-11-21 05:52:25,S
2023-11-21 09:02:19,S
2023-11-22 01:57:41,S
2023-11-22 05:07:14,S
2023-11-22 09:06:29,S
2023-11-22 09:42:15,S
2023-11-22 10:25:36,S
2023-11-23 04:02:28,S
2023-11-23 10:10:00,S
2023-11-23 11:52:56,S
2023-11-23 15:50:08,S
2023-11-24 09:06:33,R
2023-11-24 09:28:51,R
2023-11-24 10:52:25,S
2023-11-24 20:22:56,S
2023-11-24 21:59:00,S
2023-11-25 00:15:35,S
2023-11-25 07:25:26,S
2023-11-25 09:14:13,S
2023-11-25 19:44:11,S
2023-11-25 19:45:22,S
2023-11-25 20:02:50,S
2023-11-26 19:47:06,S
2023-11-26 19:54:33,S
2023-11-26 20:04:17,S
2023-11-26 20:43:20,S
2023-11-26 21:18:27,S
2023-11-28 02:17:02,S
2023-11-28 08:38:46,S
2023-11-29 09:37:38,S
2023-11-29 13:16:03,S
2023-11-30 15:00:30,S
2023-12-01 02:28:57,S
2023-12-01 09:18:11,S
2023-12-01 12:40:38,S
2023-12-01 14:10:04,S
2023-12-01 17:30:56,S
2023-12-02 11:06:52,S
2023-12-03 11:12:25,S
2023-12-05 09:39:53,S
2023-12-06 09:31:49,S
2023-12-06 20:07:33,S
2023-12-06 20:51:09,S
2023-12-07 04:22:01,S
2023-12-07 13:16:21,S
2023-12-07 15:25:55,S
2023-12-07 17:42:22,S
2023-12-08 07:39:46,S
2023-12-09 02:18:44,S
2023-12-09 08:28:13,S
2023-12-09 08:41:48,S
2023-12-09 08:58:41,S
2023-12-09 18:54:02,S
2023-12-10 08:44:49,S
2023-12-11 06:29:12,S
2023-12-11 09:07:05,R
2023-12-12 08:18:22,S
2023-12-12 10:53:12,S
2023-12-13 09:34:14,S
2023-12-13 11:05:30,S
2023-12-13 18:24:29,R
2023-12-14 04:26:43,S
2023-12-14 10:59:05,S
2023-12-15 03:29:02,R
2023-12-16 02:45:40,S
2023-12-17 06:20:45,S
2023-12-17 08:48:25,S
2023-12-18 08:20:07,S
2023-12-18 16:10:45,R
2023-12-19 09:24:47,S
2023-12-20 02:23:28,R
2023-12-20 06:33:24,S
2023-12-21 09:16:24,S
2023-12-21 10:13:28,S
2023-12-21 12:02:26,S
2023-12-21 22:12:53,S
2023-12-21 23:12:09,S
2023-12-22 00:05:01,S
2023-12-22 04:38:56,R
2023-12-22 09:39:04,S
2023-12-22 10:31:58,S
2023-12-22 10:36:48,S
2023-12-22 15:16:34,S
2023-12-22 17:27:10,S
2023-12-23 03:43:03,S
2023-12-23 20:50:15,S
2023-12-24 02:19:35,R
2023-12-24 02:46:17,S
2023-12-25 07:22:32,S
2023-12-25 07:27:02,S
2023-12-25 14:36:08,S
2023-12-25 18:21:27,S
2023-12-26 10:51:56,S
2023-12-26 19:00:17,S
2023-12-26 19:21:36,S
2023-12-27 02:36:09,S
2023-12-27 09:13:04,S
2023-12-27 18:58:03,S
2023-12-27 18:59:26,S
2023-12-28 01:31:07,S
2023-12-28 07:04:12,S
2023-12-28 09:08:16,S
2023-12-28 09:27:50,S
2023-12-28 22:12:10,R
2023-12-29 04:22:31,S
2023-12-29 08:57:10,S
2023-12-29 17:05:44,R
2023-12-30 20:45:31,S
2023-12-31 04:47:59,S
2023-12-31 16:53:58,S
2024-01-01 03:44:27,R
2024-01-01 07:23:06,S
2024-01-02 04:10:57,R
2024-01-03 07:58:26,S
2024-01-03 09:00:12,S
2024-01-03 18:23:11,S
2024-01-03 20:50:48,R
2024-01-03 21:43:32,S
2024-01-04 04:16:33,S
2024-01-04 06:39:06,S
2024-01-04 06:40:45,S
2024-01-04 07:51:28,S
2024-01-05 02:15:22,S
2024-01-05 06:26:08,S
2024-01-05 12:31:26,S
2024-01-05 13:51:28,S
2024-01-05 21:54:52,S
2024-01-06 01:16:04,S
2024-01-06 05:00:51,S
2024-01-07 08:11:36,S
2024-01-07 21:15:22,S
2024-01-09 03:14:13,S
2024-01-09 11:31:30,S
2024-01-09 17:45:23,S
2024-01-09 18:08:31,S
2024-01-09 22:06:06,S
2024-01-10 00:36:58,S
2024-01-11 02:57:44,S
2024-01-11 08:58:41,R
2024-01-11 09:28:49,R
2024-01-11 19:46:50,S
2024-01-12 09:44:38,S
2024-01-12 09:50:45,S
2024-01-12 11:04:04,S
2024-01-12 11:18:14,S
2024-01-12 11:29:40,S
2024-01-13 02:00:46,S
2024-01-13 23:20:29,S
2024-01-13 23:22:27,S
2024-01-14 01:04:09,S
2024-01-14 01:59:24,S
2024-01-14 03:42:03,S
2024-01-14 09:35:22,S
2024-01-15 02:33:28,S
2024-01-15 07:15:49,S
2024-01-15 10:31:11,S
2024-01-16 03:18:21,S
2024-01-16 09:03:35,S
2024-01-16 23:00:35,S
2024-01-17 17:37:16,S
2024-01-18 03:25:55,S
2024-01-18 07:53:57,S
2024-01-19 02:32:29,S
2024-01-19 06:08:10,R
2024-01-19 09:08:52,S
2024-01-19 09:22:08,S
2024-01-19 10:18:13,S
2024-01-19 11:11:15,S
2024-01-19 18:38:41,S
2024-01-19 19:30:46,S
2024-01-19 23:59:54,R
2024-01-20 05:20:40,S
2024-01-20 21:42:44,S
2024-01-21 00:03:48,S
2024-01-21 02:34:36,S
2024-01-21 04:26:32,S
2024-01-21 09:18:59,S
2024-01-21 21:38:10,S
2024-01-22 04:42:34,S
2024-01-22 14:55:09,S
2024-01-22 18:18:11,S
2024-01-22 20:26:48,S
2024-01-22 20:52:04,S
2024-01-22 22:14:41,R
2024-01-23 03:52:07,S
2024-01-23 12:13:09,S
2024-01-23 13:57:17,R
2024-01-23 14:53:29,S
2024-01-24 01:48:18,R
2024-01-24 10:19:00,S
2024-01-24 11:13:42,S
2024-01-24 15:23:32,S
2024-01-24 15:24:07,S
2024-01-24 16:51:46,S
2024-01-25 09:25:48,S
2024-01-26 13:03:25,S
2024-01-26 15:02:36,S
2024-01-26 23:07:50,S
2024-01-28 09:50:40,S
2024-01-28 14:13:37,S
2024-01-28 15:09:06,S
2024-01-29 02:03:45,S
2024-01-29 08:33:51,R
